iter	MultiClass
2906	0.01780078538
2907	0.01778779358
2908	0.0177763033
2909	0.01776802754
2910	0.01776024698
2911	0.01775187481
2912	0.01773663047
2913	0.01773051977
2914	0.01772029499
2915	0.01771173363
2916	0.01770190729
2917	0.01768991642
2918	0.01767514781
2919	0.0176661614
2920	0.01766033305
2921	0.0176517286
2922	0.01764585641
2923	0.017638025
2924	0.01763487848
2925	0.01762374784
2926	0.01761920012
2927	0.01761318434
2928	0.0176052472
2929	0.01759356698
2930	0.0175862009
2931	0.01757309474
2932	0.01756454025
2933	0.01755776493
2934	0.01754858027
2935	0.01754093265
2936	0.01753175309
2937	0.01752614418
2938	0.01752111272
2939	0.01750440713
2940	0.01749834486
2941	0.01749321801
2942	0.0174856536
2943	0.01747971054
2944	0.01747390778
2945	0.01746512923
2946	0.01745399605
2947	0.01744617367
2948	0.01743851433
2949	0.01743040213
2950	0.01742497274
2951	0.01741661269
2952	0.01740986744
2953	0.01740379074
2954	0.01739232321
2955	0.01738656826
2956	0.01737469062
2957	0.01736568015
2958	0.01735761276
2959	0.01734992227
2960	0.01734466055
2961	0.0173322799
2962	0.01732488874
2963	0.01731564022
2964	0.01730819731
2965	0.01729737434
2966	0.01728932126
2967	0.01728240132
2968	0.01727471304
2969	0.01726559475
2970	0.01725278248
2971	0.01724346508
2972	0.01723161757
2973	0.01722333196
2974	0.01721591699
2975	0.01721217944
2976	0.01720139232
2977	0.01719400399
2978	0.01718770933
2979	0.01718172018
2980	0.01717583539
2981	0.01716321797
2982	0.0171531323
2983	0.01714837811
2984	0.01714161814
2985	0.01713626494
2986	0.01712509171
2987	0.01711853299
2988	0.01710851575
2989	0.01710153081
2990	0.01709498332
2991	0.01708707656
2992	0.01708098789
2993	0.01707210052
2994	0.01706099167
2995	0.01704992138
2996	0.01703805753
2997	0.01703031355
2998	0.0170203257
2999	0.01701377893
3000	0.0170064953
3001	0.01699529861
3002	0.01698464159
3003	0.01696921909
3004	0.0169590734
3005	0.01695295002
3006	0.01694022953
3007	0.01693275088
3008	0.01692712926
3009	0.01691646043
3010	0.01690986871
3011	0.01690400544
3012	0.01689500521
3013	0.01688756001
3014	0.0168811111
3015	0.01687490629
3016	0.01686730305
3017	0.01685838403
3018	0.01685141005
3019	0.01683457522
3020	0.01683004435
3021	0.01681896544
3022	0.0168118952
3023	0.01680276724
3024	0.01679326711
3025	0.01678576707
3026	0.01677619419
3027	0.01676619783
3028	0.01675987958
3029	0.01675219512
3030	0.0167430458
3031	0.01673844225
3032	0.01672811446
3033	0.01672218124
3034	0.01671480436
3035	0.01670557973
3036	0.0166992203
3037	0.01669270411
3038	0.01668440599
3039	0.01668017814
3040	0.01667499969
3041	0.01666659486
3042	0.01664904785
3043	0.01664106757
3044	0.01663436163
3045	0.01662711996
3046	0.01661924204
3047	0.01661294149
3048	0.01660591665
3049	0.01660052527
3050	0.01658919517
3051	0.01658135089
3052	0.01657636908
3053	0.01656445651
3054	0.01655858787
3055	0.01655172862
3056	0.01654655577
3057	0.01653478624
3058	0.0165286527
3059	0.01651966453
3060	0.01651204389
3061	0.01650272714
3062	0.01649610924
3063	0.01648049633
3064	0.0164745299
3065	0.01646780803
3066	0.01646273495
3067	0.01646044152
3068	0.01645296617
3069	0.01644547439
3070	0.01644093649
3071	0.01643068
3072	0.01642132567
3073	0.01641064831
3074	0.01639925556
3075	0.01639087097
3076	0.01637790879
3077	0.01636968431
3078	0.01636370564
3079	0.01635523964
3080	0.01634804345
3081	0.01633806777
3082	0.01633165813
3083	0.01632406673
3084	0.01631852033
3085	0.0163067295
3086	0.0162972884
3087	0.01629212291
3088	0.01628480742
3089	0.01628067661
3090	0.01627168065
3091	0.01626238676
3092	0.01625203207
3093	0.0162484764
3094	0.01624122441
3095	0.01623347454
3096	0.01622625781
3097	0.01622167199
3098	0.01621621466
3099	0.016210888
3100	0.01620553675
3101	0.01619994356
3102	0.01619296875
3103	0.01618348181
3104	0.01617811862
3105	0.01617212996
3106	0.01616638037
3107	0.01615579596
3108	0.01614991433
3109	0.01614520462
3110	0.01613737544
3111	0.01613073948
3112	0.01612535417
3113	0.01611564884
3114	0.01610913237
3115	0.0161027947
3116	0.0160936002
3117	0.01608742357
3118	0.01608059546
3119	0.01607558599
3120	0.01607301988
3121	0.0160692882
3122	0.01606160434
3123	0.01605402682
3124	0.01604160394
3125	0.01603841856
3126	0.01603078598
3127	0.01602526588
3128	0.01601729702
3129	0.01600814231
3130	0.01600108248
3131	0.01599177926
3132	0.01598524273
3133	0.01597795885
3134	0.01597242798
3135	0.0159673989
3136	0.01595903224
3137	0.01595320649
3138	0.01594338845
3139	0.01593304314
3140	0.01592877064
3141	0.01592271176
3142	0.01591081992
3143	0.01590143013
3144	0.01589033017
3145	0.01588240484
3146	0.01587489401
3147	0.01587007809
3148	0.01586055927
3149	0.01585375516
3150	0.01584705935
3151	0.01583953655
3152	0.01583156123
3153	0.01582636911
3154	0.0158146089
3155	0.01580686446
3156	0.01579731802
3157	0.01579263199
3158	0.01578299141
3159	0.01578161089
3160	0.01577501829
3161	0.01577087597
3162	0.01576324164
3163	0.01575625876
3164	0.0157474116
3165	0.0157423067
3166	0.01573584409
3167	0.01573052998
3168	0.0157286802
3169	0.01571938106
3170	0.01570875435
3171	0.01570173933
3172	0.01569462096
3173	0.01568770579
3174	0.01567737441
3175	0.01566709001
3176	0.01565692591
3177	0.0156509025
3178	0.0156412802
3179	0.01563484193
3180	0.01563165513
3181	0.01562335574
3182	0.01561718252
3183	0.01561213066
3184	0.01560109788
3185	0.01559064067
3186	0.01558131524
3187	0.01557520277
3188	0.01556849633
3189	0.0155570844
3190	0.01554869447
3191	0.01554078763
3192	0.01553363259
3193	0.01552397941
3194	0.0155095827
3195	0.01550349037
3196	0.01549706878
3197	0.01548774275
3198	0.01548123484
3199	0.01547632547
3200	0.01546968646
3201	0.01546722373
3202	0.01546078176
3203	0.01545403257
3204	0.01544553029
3205	0.01543967312
3206	0.01543130255
3207	0.01542122616
3208	0.01541548992
3209	0.01541187921
3210	0.01540679693
3211	0.0153996737
3212	0.01539414303
3213	0.01538540405
3214	0.01538083616
3215	0.01537482294
3216	0.01536749365
3217	0.01536018684
3218	0.01535143951
3219	0.01534040082
3220	0.01533055314
3221	0.01532528882
3222	0.01531939037
3223	0.01530756379
3224	0.01529728785
3225	0.01528956822
3226	0.01527912811
3227	0.01527323429
3228	0.01526356076
3229	0.01525664825
3230	0.01525022558
3231	0.01524422001
3232	0.01523787023
3233	0.01523197078
3234	0.01522528955
3235	0.01521999552
3236	0.01521234833
3237	0.01519953151
3238	0.01519302107
3239	0.01518516826
3240	0.01518192567
3241	0.01517714744
3242	0.01516849759
3243	0.01516351106
3244	0.01516006928
3245	0.01515271283
3246	0.01514209076
3247	0.01513433052
3248	0.0151279641
3249	0.01512099801
3250	0.01511673376
3251	0.01510722832
3252	0.01509898628
3253	0.01509014104
3254	0.01508250051
3255	0.01507490161
3256	0.01507125602
3257	0.01506315085
3258	0.01505926252
3259	0.01505386528
3260	0.01504540007
3261	0.01503872877
3262	0.0150350065
3263	0.01502639746
3264	0.01501669207
3265	0.01501203976
3266	0.01500404225
3267	0.01499818457
3268	0.01499373387
3269	0.01498985792
3270	0.01498352704
3271	0.01497901012
3272	0.01496991972
3273	0.01496823861
3274	0.0149537714
3275	0.01494665734
3276	0.01494141455
3277	0.01493696829
3278	0.01493142469
3279	0.01492422136
3280	0.0149151521
3281	0.01491021073
3282	0.0149045044
3283	0.01489572384
3284	0.01489096722
3285	0.01487845876
3286	0.0148714936
3287	0.01486021453
3288	0.01485643822
3289	0.01484804725
3290	0.01484281414
3291	0.01483552213
3292	0.01483239518
3293	0.01482603146
3294	0.01482173018
3295	0.01481654913
3296	0.01481018775
3297	0.0148054746
3298	0.01479661253
3299	0.01479377362
3300	0.0147824628
3301	0.01477539548
3302	0.01477019318
3303	0.01476405244
3304	0.0147554245
3305	0.01474704707
3306	0.0147414136
3307	0.01473543378
3308	0.01472850912
3309	0.01471971615
3310	0.0147142469
3311	0.01470834798
3312	0.01470256584
3313	0.01469480867
3314	0.01468937523
3315	0.0146832721
3316	0.0146779429
3317	0.01467248816
3318	0.01466608396
3319	0.01466023662
3320	0.01465548986
3321	0.01465069285
3322	0.01464467918
3323	0.01463734491
3324	0.01462799872
3325	0.01461998412
3326	0.01461432188
3327	0.01460941015
3328	0.01460269011
3329	0.0146000735
3330	0.01459327931
3331	0.01458503787
3332	0.01457871065
3333	0.01457410031
3334	0.01456749739
3335	0.01455796443
3336	0.01455316067
3337	0.01454543077
3338	0.01453880097
3339	0.01453327742
3340	0.01452500527
3341	0.01451674376
3342	0.0145084309
3343	0.01450005584
3344	0.01449123693
3345	0.01448507419
3346	0.01447888527
3347	0.01447190829
3348	0.01446525297
3349	0.01445995756
3350	0.01444900724
3351	0.0144407012
3352	0.01443582375
3353	0.01442860115
3354	0.01442104623
3355	0.01441655012
3356	0.01441192342
3357	0.01440711233
3358	0.01440081817
3359	0.01439512671
3360	0.01438821456
3361	0.01437451898
3362	0.01436417788
3363	0.01436150887
3364	0.01435758661
3365	0.01434803998
3366	0.01434169231
3367	0.01433380394
3368	0.01432552817
3369	0.01432046957
3370	0.01431414003
3371	0.01430931799
3372	0.01430579184
3373	0.01429934504
3374	0.01429487693
3375	0.01429184493
3376	0.0142836708
3377	0.01427347353
3378	0.01426627187
3379	0.01426397541
3380	0.01425945053
3381	0.0142518606
3382	0.01424496524
3383	0.01423709231
3384	0.01423137291
3385	0.01422676253
3386	0.01422011522
3387	0.01421256631
3388	0.01420591556
3389	0.01420247447
3390	0.01419361504
3391	0.01418839521
3392	0.01418173933
3393	0.01417699109
3394	0.01416986174
3395	0.01416552533
3396	0.01416262852
3397	0.01415867377
3398	0.01415150863
3399	0.01414419018
3400	0.01413965771
3401	0.01413499178
3402	0.01413037779
3403	0.01412331417
3404	0.01411720513
3405	0.01411136594
3406	0.01410741927
3407	0.01410296587
3408	0.01409608189
3409	0.01409265399
3410	0.01408772095
3411	0.01407954776
3412	0.01407421203
3413	0.01406680431
3414	0.0140586942
3415	0.01405490094
3416	0.01405060837
3417	0.01404622322
3418	0.0140429305
3419	0.01404036572
3420	0.01403575701
3421	0.01403271416
3422	0.01402907859
3423	0.01402296737
3424	0.01401667156
3425	0.01400788597
3426	0.01400198172
3427	0.01399434053
3428	0.01398947077
3429	0.01398163101
3430	0.01397570507
3431	0.01396936543
3432	0.01396340308
3433	0.0139581435
3434	0.01395336223
3435	0.01394730932
3436	0.01393819324
3437	0.01393370486
3438	0.01392786583
3439	0.01391952748
3440	0.01391353228
3441	0.0139098678
3442	0.01390135428
3443	0.01389456936
3444	0.01388773546
3445	0.01388012906
3446	0.01387436136
3447	0.01386546873
3448	0.01386068458
3449	0.01385545594
3450	0.01385019646
3451	0.01384307222
3452	0.01383618017
3453	0.01383119154
3454	0.01382446773
3455	0.01381517714
3456	0.01381192029
3457	0.01380623004
3458	0.01380221902
3459	0.01379522848
3460	0.0137851935
3461	0.01377882307
3462	0.013767805
3463	0.01376491105
3464	0.01375795853
3465	0.01375282498
3466	0.01374689612
3467	0.01373943051
3468	0.01373607516
3469	0.01373325673
3470	0.01372584767
3471	0.01372174542
3472	0.01371315265
3473	0.01370393439
3474	0.01369973608
3475	0.01368990149
3476	0.0136836243
3477	0.01367619284
3478	0.01366896919
3479	0.01366224283
3480	0.0136528734
3481	0.0136485505
3482	0.01364417121
3483	0.01364040475
3484	0.01363367722
3485	0.01362816465
3486	0.01362326
3487	0.01361550069
3488	0.01361085114
3489	0.01360361697
3490	0.01359761738
3491	0.01359193126
3492	0.01358743901
3493	0.01358614579
3494	0.01358260009
3495	0.01357681752
3496	0.0135713921
3497	0.01356338885
3498	0.01355826346
3499	0.01355595737
3500	0.01354973779
3501	0.01354325207
3502	0.01353620974
3503	0.0135311003
3504	0.01352346168
3505	0.01351965267
3506	0.01351298478
3507	0.0135108103
3508	0.01350693458
3509	0.01350153439
3510	0.01349924205
3511	0.01349090733
3512	0.01348341215
3513	0.01347687169
3514	0.01347314743
3515	0.01346520497
3516	0.01345843447
3517	0.01345520569
3518	0.01344853375
3519	0.01344549832
3520	0.01344243978
3521	0.01343684638
3522	0.01343411068
3523	0.0134272851
3524	0.013422333
3525	0.01341709674
3526	0.01341111123
3527	0.01340913133
3528	0.0134035431
3529	0.01339942473
3530	0.01339673104
3531	0.01339191463
3532	0.01338473498
3533	0.01337934572
3534	0.01337220218
3535	0.01336598917
3536	0.01336167485
3537	0.01335529597
3538	0.0133482389
3539	0.01334116205
3540	0.01333747363
3541	0.01333215708
3542	0.01332965756
3543	0.01332458643
3544	0.01332002775
3545	0.01331621315
3546	0.01331223167
3547	0.01330512704
3548	0.01330149554
3549	0.01329813502
3550	0.01329077744
3551	0.01328705934
3552	0.01328327258
3553	0.01327640346
3554	0.01327104206
3555	0.01326758643
3556	0.01325825912
3557	0.01325065846
3558	0.01324597059
3559	0.01323962681
3560	0.0132329722
3561	0.01322726557
3562	0.01322117375
3563	0.01321635879
3564	0.01321269451
3565	0.01320716687
3566	0.01319843548
3567	0.01319608122
3568	0.01318986794
3569	0.01318419075
3570	0.01318193
3571	0.01317613396
3572	0.01317230682
3573	0.0131681339
3574	0.01316318646
3575	0.01315544697
3576	0.01314874613
3577	0.01314250075
3578	0.01313755387
3579	0.01313567766
3580	0.01313195926
3581	0.01312849799
3582	0.01312349111
3583	0.01311953579
3584	0.01311480505
3585	0.01310851474
3586	0.01310514915
3587	0.01310156028
3588	0.01309340172
3589	0.01308362031
3590	0.01307981125
3591	0.01307626998
3592	0.01307004053
3593	0.01306571574
3594	0.01306185632
3595	0.01305523221
3596	0.01304955983
3597	0.01304393574
3598	0.01303863682
3599	0.01303245321
3600	0.0130279443
3601	0.01302518453
3602	0.01302084039
3603	0.01301334867
3604	0.01300868293
3605	0.01300503388
3606	0.01300033731
3607	0.01299593503
3608	0.0129899869
3609	0.01298648548
3610	0.01298189044
3611	0.01297611522
3612	0.01296894555
3613	0.01296642603
3614	0.01296267861
3615	0.01295813367
3616	0.01295361833
3617	0.01294914748
3618	0.01294561961
3619	0.01293997381
3620	0.01293448855
3621	0.01292866683
3622	0.01292194095
3623	0.01291733775
3624	0.0129138246
3625	0.01290870164
3626	0.01290329738
3627	0.01289531067
3628	0.01289150818
3629	0.01288496637
3630	0.01288166257
3631	0.0128759011
3632	0.01287254719
3633	0.01286468295
3634	0.01286168029
3635	0.01285579541
3636	0.01285268801
3637	0.01284712157
3638	0.01284411475
3639	0.01283803844
3640	0.01283160701
3641	0.01282506759
3642	0.01282222559
3643	0.01282029396
3644	0.01281625966
3645	0.01280835038
3646	0.01280258172
3647	0.01279690518
3648	0.0127941896
3649	0.01278907243
3650	0.01278429555
3651	0.01278005046
3652	0.01277544104
3653	0.01277107964
3654	0.01276871154
3655	0.01276258039
3656	0.012758144
3657	0.01275135479
3658	0.01274487889
3659	0.01274163216
3660	0.0127348327
3661	0.012728847
3662	0.01272476192
3663	0.01272142016
3664	0.01271738924
3665	0.01271430077
3666	0.0127088619
3667	0.01270349755
3668	0.01269670285
3669	0.01269395279
3670	0.0126899515
3671	0.01268307753
3672	0.01267642811
3673	0.01267143276
3674	0.01266648563
3675	0.01266095873
3676	0.01265590738
3677	0.01265072504
3678	0.01264468845
3679	0.01263937605
3680	0.01263405813
3681	0.01262685324
3682	0.01262201483
3683	0.01261676887
3684	0.01261085305
3685	0.0126078887
3686	0.01260319167
3687	0.01259923306
3688	0.01259471837
3689	0.01258815904
3690	0.01258237151
3691	0.0125762999
3692	0.01257290266
3693	0.01256921325
3694	0.01256249576
3695	0.01255464865
3696	0.01254972072
3697	0.01254632724
3698	0.01254183477
3699	0.01253547352
3700	0.01252988902
3701	0.01252450192
3702	0.01251912957
3703	0.01251689234
3704	0.01251205166
3705	0.01250674233
3706	0.01250425527
3707	0.01249734383
3708	0.01249274985
3709	0.01248828359
3710	0.01248384
3711	0.01248089399
3712	0.0124746699
3713	0.01246965218
3714	0.01246626962
3715	0.01246229226
3716	0.01245858994
3717	0.01245429496
3718	0.01245155959
3719	0.0124475837
3720	0.01244038657
3721	0.01243729589
3722	0.01243262986
3723	0.01242897575
3724	0.01242530644
3725	0.01241959278
3726	0.01241401071
3727	0.01240890176
3728	0.0124026864
3729	0.01239776424
3730	0.01239562658
3731	0.01239157398
3732	0.01238455516
3733	0.0123765168
3734	0.01237217414
3735	0.01236612804
3736	0.01235980019
3737	0.01235637334
3738	0.0123516369
3739	0.01234820889
3740	0.01234086022
3741	0.0123328617
3742	0.01232869452
3743	0.0123217965
3744	0.01231640695
3745	0.0123129346
3746	0.01230726859
3747	0.01230406237
3748	0.0122975003
3749	0.01229411741
3750	0.01228866147
3751	0.01228593247
3752	0.01228128723
3753	0.01227609181
3754	0.0122743191
3755	0.01227006944
3756	0.01226467893
3757	0.01226042652
3758	0.01225646827
3759	0.01225170872
3760	0.01224651825
3761	0.01224312464
3762	0.0122398797
3763	0.01223678878
3764	0.01223181095
3765	0.01222865827
3766	0.01222149447
3767	0.01221690747
3768	0.01221061405
3769	0.01220504939
3770	0.01220181777
3771	0.01219908187
3772	0.01219408088
3773	0.01218632648
3774	0.012182812
3775	0.01217656833
3776	0.01217206147
3777	0.01216655904
3778	0.01216397578
3779	0.01215893565
3780	0.01215303337
3781	0.01214913592
3782	0.01214526968
3783	0.01213818546
3784	0.0121297736
3785	0.01212483623
3786	0.01211887395
3787	0.01211714471
3788	0.01211280388
3789	0.01210868554
3790	0.01210187555
3791	0.01209514486
3792	0.01209029257
3793	0.0120862808
3794	0.012082394
3795	0.01207491684
3796	0.01207201515
3797	0.01206472122
3798	0.01205987602
3799	0.01205548812
3800	0.01204968833
3801	0.01204448729
3802	0.01203934847
3803	0.01203323135
3804	0.01203134176
3805	0.01202406953
3806	0.01202208586
3807	0.01201721645
3808	0.01201101027
3809	0.01200757432
3810	0.01199951063
3811	0.01199538881
3812	0.01199022229
3813	0.01198586755
3814	0.01198261789
3815	0.01197874144
3816	0.01197557695
3817	0.01197066314
3818	0.01196501131
3819	0.01196141507
3820	0.01195662329
3821	0.01195323531
3822	0.01194897869
3823	0.01194496878
3824	0.01194032671
3825	0.0119377029
3826	0.01193392282
3827	0.01192948778
3828	0.01192528649
3829	0.01192294386
3830	0.01192150937
3831	0.01191754529
3832	0.01191300194
3833	0.01190864496
3834	0.0119047895
3835	0.01189864513
3836	0.01189424165
3837	0.01188968105
3838	0.0118857513
3839	0.01188124248
3840	0.01187948201
3841	0.01187616539
3842	0.01187091486
3843	0.01186372789
3844	0.01185807048
3845	0.0118565975
3846	0.01185136563
3847	0.01184484542
3848	0.01183986088
3849	0.01183633855
3850	0.01183206193
3851	0.0118278628
3852	0.01182387422
3853	0.01181981384
3854	0.011813148
3855	0.01180939743
3856	0.01180390813
3857	0.01179988057
3858	0.01179626089
3859	0.01179218936
3860	0.01178771975
3861	0.01178360337
3862	0.01178192439
3863	0.01177807894
3864	0.01177506747
3865	0.01177186071
3866	0.01176804017
3867	0.01176427483
3868	0.01175949929
3869	0.01175494265
3870	0.01174952093
3871	0.01174320395
3872	0.01174090381
3873	0.01173291499
3874	0.01172752883
3875	0.01172460519
3876	0.01172080676
3877	0.01171411464
3878	0.01170889482
3879	0.01170641056
3880	0.01170205681
3881	0.01169768069
3882	0.01169397648
3883	0.01168771987
3884	0.01168219363
3885	0.01167735981
3886	0.01167208416
3887	0.01166796492
3888	0.0116625342
3889	0.01165743881
3890	0.0116518386
3891	0.01164569073
3892	0.01164334476
3893	0.01163832296
3894	0.01163519827
3895	0.01163241957
3896	0.01162932654
3897	0.01162559089
3898	0.0116235923
3899	0.01161906042
3900	0.01161598839
3901	0.01161100765
3902	0.01160547423
3903	0.01160196795
3904	0.01159883218
3905	0.01159540855
3906	0.01159009821
3907	0.01158635172
3908	0.01158235659
3909	0.01157852076
3910	0.01157527163
3911	0.01156979265
3912	0.01156466289
3913	0.01156084233
3914	0.01155799199
3915	0.01155365159
3916	0.01154944409
3917	0.01154566604
3918	0.01154262411
3919	0.0115392926
3920	0.01153597533
3921	0.01153114989
3922	0.01152547212
3923	0.01152371112
3924	0.01152031331
3925	0.01151506089
3926	0.01151328771
3927	0.01150983158
3928	0.01150460686
3929	0.01150027734
3930	0.01149441175
3931	0.01148977108
3932	0.01148514293
3933	0.0114801077
3934	0.01147671052
3935	0.01147354927
3936	0.01147036503
3937	0.0114664778
3938	0.01146273698
3939	0.01145804125
3940	0.01145522361
3941	0.01145253548
3942	0.01145018918
3943	0.01144849709
3944	0.01144544801
3945	0.01144233678
3946	0.01143953241
3947	0.01143536805
3948	0.01143219129
3949	0.01142708359
3950	0.01142260997
3951	0.01141839071
3952	0.01141475842
3953	0.01140903422
3954	0.01140469061
3955	0.01139996038
3956	0.01139699445
3957	0.01139444553
3958	0.01139054968
3959	0.01138436526
3960	0.01137890275
3961	0.01137562106
3962	0.01137082246
3963	0.01136757995
3964	0.0113625039
3965	0.01135856656
3966	0.01135170126
3967	0.01134765007
3968	0.01134288346
3969	0.01133966634
3970	0.01133142206
3971	0.0113272424
3972	0.01132165076
3973	0.01131877692
3974	0.01131169422
3975	0.01130640602
3976	0.01129930183
3977	0.01129668967
3978	0.0112923772
3979	0.01128739243
3980	0.01128387519
3981	0.01127945317
3982	0.01127602669
3983	0.01127242817
3984	0.01126877909
3985	0.01126449948
3986	0.01126156647
3987	0.01125750148
3988	0.01125332482
3989	0.01125088109
3990	0.01124806469
3991	0.01124499279
3992	0.01124050708
3993	0.01123646263
3994	0.01123204949
3995	0.01122929323
3996	0.01122412649
3997	0.01122094183
3998	0.01121658346
3999	0.0112144746
4000	0.01120979831
4001	0.01120608809
4002	0.01120192898
4003	0.01119693924
4004	0.01119372138
4005	0.01118973201
4006	0.01118358453
4007	0.01118003197
4008	0.01117529646
4009	0.01116923555
4010	0.01116443744
4011	0.01116076283
4012	0.01115875137
4013	0.01115336747
4014	0.01115044851
4015	0.01114606847
4016	0.0111429594
4017	0.01113890594
4018	0.01113411285
4019	0.011129783
4020	0.01112519138
4021	0.01112023778
4022	0.01111449031
4023	0.01110919532
4024	0.01110668051
4025	0.01110314023
4026	0.01109998712
4027	0.01109603027
4028	0.01109121228
4029	0.01108571145
4030	0.01108304471
4031	0.01107973712
4032	0.0110719673
4033	0.01106682788
4034	0.01106389198
4035	0.01106147642
4036	0.01105513279
4037	0.01104983035
4038	0.01104546185
4039	0.01104208287
4040	0.01103884332
4041	0.0110366466
4042	0.011034019
4043	0.01103171255
4044	0.01102760879
4045	0.01102356068
4046	0.0110173293
4047	0.01101421599
4048	0.01100823794
4049	0.01100694233
4050	0.01100274679
4051	0.01100014096
4052	0.01099595697
4053	0.01099196839
4054	0.01098776027
4055	0.01098445905
4056	0.01098150947
4057	0.01097647943
4058	0.01097246244
4059	0.01096908214
4060	0.01096674104
4061	0.01096391401
4062	0.01096085831
4063	0.01095812543
4064	0.01095364662
4065	0.01095201072
4066	0.01094809076
4067	0.01094484796
4068	0.01094155876
4069	0.01093557986
4070	0.01093305977
4071	0.01092740993
4072	0.010925316
4073	0.01092429084
4074	0.01091983998
4075	0.01091641439
4076	0.01091240489
4077	0.01090965297
4078	0.01090725564
4079	0.01090221104
4080	0.01089719226
4081	0.01089428208
4082	0.01088981825
4083	0.01088491601
4084	0.01087919109
4085	0.01087686089
4086	0.01087374892
4087	0.01087152067
4088	0.01086882995
4089	0.01086388268
4090	0.01085953465
4091	0.01085635895
4092	0.01085185847
4093	0.01085030126
4094	0.01084737114
4095	0.0108447318
4096	0.01084107226
4097	0.01083880911
4098	0.01083600133
4099	0.0108313748
4100	0.01082645773
4101	0.01082159558
4102	0.01081775409
4103	0.01081253828
4104	0.01080906941
4105	0.01080522636
4106	0.01080057978
4107	0.01079714395
4108	0.01079343893
4109	0.0107898988
4110	0.0107873189
4111	0.01078355416
4112	0.01077730422
4113	0.01077484217
4114	0.01077002683
4115	0.01076530551
4116	0.01076131256
4117	0.01075723248
4118	0.0107532822
4119	0.01074906742
4120	0.01074530843
4121	0.01074294885
4122	0.01074111308
4123	0.01073850032
4124	0.01073427358
4125	0.01073062442
4126	0.01072683949
4127	0.01072363832
4128	0.01072024363
4129	0.01071551933
4130	0.01070912404
4131	0.01070802244
4132	0.01070433263
4133	0.01070118437
4134	0.01069943825
4135	0.01069543426
4136	0.01069330257
4137	0.01068843501
4138	0.01068361963
4139	0.01068058381
4140	0.01067722507
4141	0.01067206442
4142	0.01066678036
4143	0.01066186149
4144	0.01065611722
4145	0.01065054211
4146	0.01064665901
4147	0.01064394334
4148	0.01063981155
4149	0.01063574631
4150	0.01063169029
4151	0.01062759843
4152	0.01062555228
4153	0.01062361723
4154	0.01061909379
4155	0.01061464917
4156	0.0106105228
4157	0.01060719309
4158	0.01060322711
4159	0.01059925907
4160	0.01059639388
4161	0.01059098118
4162	0.01058601255
4163	0.01058269112
4164	0.01057833732
4165	0.01057663655
4166	0.01057315054
4167	0.0105690313
4168	0.01056464822
4169	0.0105606566
4170	0.01055795272
4171	0.01055466574
4172	0.01055103229
4173	0.01054874254
4174	0.01054418299
4175	0.01053963277
4176	0.01053702662
4177	0.01053182339
4178	0.01052834014
4179	0.01052489322
4180	0.010521454
4181	0.01051865942
4182	0.01051605528
4183	0.01051471476
4184	0.01051148291
4185	0.01050866937
4186	0.01050315255
4187	0.0104992503
4188	0.01049547816
4189	0.01049029055
4190	0.01048608491
4191	0.01048144515
4192	0.01047843545
4193	0.01047409906
4194	0.01047069142
4195	0.01046579817
4196	0.01046333481
4197	0.01045948615
4198	0.01045748814
4199	0.01045321265
4200	0.01045214928
4201	0.01045031564
4202	0.01044666904
4203	0.01044134901
4204	0.01043836366
4205	0.01043513628
4206	0.0104305131
4207	0.0104254843
4208	0.0104223363
4209	0.01041907016
4210	0.01041677392
4211	0.01041358647
4212	0.01041087718
4213	0.01040494245
4214	0.01040322658
4215	0.01040041099
4216	0.01039831006
4217	0.01039594977
4218	0.0103917313
4219	0.01038843061
4220	0.01038543601
4221	0.01038224916
4222	0.01037954192
4223	0.01037707627
4224	0.01037385554
4225	0.0103706193
4226	0.01036713151
4227	0.010362869
4228	0.01035805569
4229	0.01035429865
4230	0.0103489657
4231	0.0103422119
4232	0.01033747815
4233	0.01033338214
4234	0.01033088666
4235	0.01032683766
4236	0.0103230381
4237	0.01031872324
4238	0.01031491215
4239	0.01031279087
4240	0.01030867577
4241	0.01030500767
4242	0.01030168884
4243	0.01029868338
4244	0.01029493581
4245	0.01029143316
4246	0.01028821538
4247	0.0102852866
4248	0.01028186321
4249	0.01027614788
4250	0.01027227176
4251	0.01026707355
4252	0.01026500558
4253	0.01026185602
4254	0.01025922668
4255	0.01025558771
4256	0.01025159479
4257	0.01024819535
4258	0.01024344879
4259	0.01024035615
4260	0.01023734089
4261	0.0102327033
4262	0.0102295062
4263	0.01022612201
4264	0.01022141545
4265	0.01021541979
4266	0.01021161668
4267	0.01020793393
4268	0.01020368687
4269	0.0101996727
4270	0.01019561501
4271	0.0101934885
4272	0.01019067531
4273	0.01018679475
4274	0.01018273949
4275	0.01017976893
4276	0.01017742588
4277	0.01017218041
4278	0.01017007885
4279	0.01016632598
4280	0.01016293346
4281	0.0101587308
4282	0.01015618915
4283	0.01015167412
4284	0.01014783558
4285	0.01014373309
4286	0.01013909075
4287	0.01013644927
4288	0.01013176109
4289	0.01012915854
4290	0.01012700793
4291	0.01012416886
4292	0.0101210642
4293	0.01011717864
4294	0.01011506444
4295	0.01011289694
4296	0.01010842176
4297	0.01010392052
4298	0.01010103329
4299	0.01009912713
4300	0.01009623742
4301	0.01009358976
4302	0.01009108674
4303	0.01008583044
4304	0.01008217815
4305	0.01007984527
